,Price,YearBuilt,Rooms,Bedroom2,Bathroom,Distance,Car,Postcode,Landsize,Eastern Metropolitan,Eastern Victoria,Northern Metropolitan,Northern Victoria,South-Eastern Metropolitan,Southern Metropolitan,Western Metropolitan,Western Victoria,t,u
18741,1030000.0,2000.0,3,3.0,2.0,13.4,1.0,3130.0,345.0,1,0,0,0,0,0,0,0,0,0
18743,780000.0,1970.0,4,4.0,2.0,25.0,2.0,3155.0,854.0,1,0,0,0,0,0,0,0,0,0
18747,1005000.0,1890.0,2,2.0,1.0,5.2,1.0,3056.0,140.0,0,0,1,0,0,0,0,0,0,0
18748,1190000.0,1900.0,2,2.0,1.0,4.0,0.0,3057.0,160.0,0,0,1,0,0,0,0,0,0,0
18751,1250000.0,1920.0,3,3.0,1.0,5.2,1.0,3055.0,365.0,0,0,1,0,0,0,0,0,0,0
18754,1020000.0,1960.0,3,3.0,1.0,14.7,1.0,3151.0,547.0,1,0,0,0,0,0,0,0,0,0
18763,940000.0,1970.0,3,3.0,2.0,6.7,2.0,3058.0,653.0,0,0,1,0,0,0,0,0,0,0
18764,620000.0,1980.0,3,3.0,2.0,20.6,1.0,3064.0,788.0,0,0,1,0,0,0,0,0,0,0
18765,520000.0,1985.0,3,3.0,1.0,20.6,0.0,3064.0,583.0,0,0,1,0,0,0,0,0,0,0
18766,385000.0,2010.0,3,3.0,2.0,20.6,2.0,3064.0,207.0,0,0,1,0,0,0,0,0,0,0
18775,515000.0,1960.0,3,3.0,1.0,14.0,2.0,3047.0,552.0,0,0,1,0,0,0,0,0,0,0
18777,885000.0,2017.0,3,3.0,2.0,12.4,2.0,3108.0,152.0,1,0,0,0,0,0,0,0,1,0
18778,622000.0,2016.0,3,3.0,2.0,25.9,2.0,3754.0,403.0,0,0,0,1,0,0,0,0,0,0
18783,1715000.0,1950.0,3,3.0,1.0,7.5,2.0,3040.0,580.0,0,0,0,0,0,0,1,0,0,0
18791,746000.0,2000.0,4,4.0,2.0,20.4,4.0,3059.0,847.0,0,0,1,0,0,0,0,0,0,0
18794,680000.0,2006.0,4,4.0,2.0,18.0,3.0,3037.0,680.0,0,0,0,0,0,0,1,0,0,0
18797,795000.0,1985.0,3,3.0,2.0,18.4,4.0,3029.0,941.0,0,0,0,0,0,0,1,0,0,0
18799,556000.0,1990.0,3,3.0,2.0,18.4,2.0,3029.0,685.0,0,0,0,0,0,0,1,0,0,0
18801,610000.0,1974.0,4,4.0,2.0,14.0,2.0,3021.0,568.0,0,0,0,0,0,0,1,0,0,0
18802,665000.0,1984.0,4,4.0,2.0,15.5,3.0,3038.0,695.0,0,0,0,0,0,0,1,0,0,0
18807,1020000.0,1910.0,3,3.0,1.0,6.4,0.0,3012.0,276.0,0,0,0,0,0,0,1,0,0,0
18808,625000.0,1950.0,3,3.0,1.0,16.3,2.0,3075.0,661.0,0,0,1,0,0,0,0,0,0,0
18809,765000.0,1995.0,3,3.0,2.0,4.3,2.0,3032.0,225.0,0,0,0,0,0,0,1,0,1,0
18811,587000.0,1975.0,3,3.0,1.0,17.4,2.0,3048.0,844.0,0,0,1,0,0,0,0,0,0,0
18814,610000.0,2011.0,4,4.0,2.0,25.9,2.0,3754.0,399.0,0,0,1,0,0,0,0,0,0,0
18819,825000.0,1990.0,4,4.0,2.0,17.9,2.0,3082.0,678.0,0,0,1,0,0,0,0,0,0,0
18824,1285000.0,1910.0,3,3.0,2.0,6.2,1.0,3039.0,313.0,0,0,0,0,0,0,1,0,0,0
18830,880000.0,1960.0,4,4.0,2.0,18.8,1.0,3170.0,652.0,0,0,0,0,1,0,0,0,0,0
18832,828000.0,1960.0,3,3.0,1.0,18.8,1.0,3170.0,569.0,0,0,0,0,1,0,0,0,0,0
18833,842000.0,1970.0,3,3.0,2.0,18.8,2.0,3170.0,651.0,0,0,0,0,1,0,0,0,0,0
18835,652000.0,1997.0,3,3.0,2.0,34.1,2.0,3805.0,621.0,0,0,0,0,1,0,0,0,0,0
18836,495000.0,2000.0,3,3.0,2.0,34.1,1.0,3805.0,227.0,0,0,0,0,1,0,0,0,1,0
18841,960000.0,2007.0,2,2.0,1.0,5.3,1.0,3070.0,205.0,0,0,1,0,0,0,0,0,1,0
18842,970000.0,1965.0,3,3.0,1.0,15.4,2.0,3131.0,588.0,1,0,0,0,0,0,0,0,0,0
18844,733000.0,2006.0,4,4.0,2.0,14.7,2.0,3030.0,540.0,0,0,0,0,0,0,1,0,0,0
18848,697000.0,2003.0,4,4.0,2.0,14.7,2.0,3030.0,530.0,0,0,0,0,0,0,1,0,0,0
18849,631500.0,2012.0,4,4.0,2.0,14.7,2.0,3030.0,400.0,0,0,0,0,0,0,1,0,0,0
18850,1950000.0,1980.0,3,3.0,1.0,3.5,2.0,3207.0,247.0,0,0,0,0,0,1,0,0,0,0
18855,1210000.0,1980.0,4,4.0,2.0,8.9,2.0,3084.0,762.0,1,0,0,0,0,0,0,0,0,0
18858,640000.0,2006.0,3,3.0,3.0,34.7,2.0,3977.0,390.0,0,0,0,0,1,0,0,0,0,0
18861,800000.0,1955.0,4,4.0,1.0,35.4,2.0,3198.0,630.0,0,0,0,0,1,0,0,0,0,0
18865,652000.0,1997.0,3,3.0,2.0,20.5,2.0,3752.0,600.0,0,0,1,0,0,0,0,0,0,0
18868,610000.0,1983.0,4,4.0,2.0,31.7,2.0,3429.0,641.0,0,0,0,0,0,0,1,0,0,0
18873,516000.0,2013.0,3,3.0,2.0,18.4,2.0,3029.0,351.0,0,0,0,0,0,0,1,0,0,0
18875,735000.0,2003.0,4,4.0,2.0,18.0,2.0,3037.0,596.0,0,0,0,0,0,0,1,0,0,0
18878,1150000.0,1970.0,4,4.0,2.0,12.4,0.0,3107.0,754.0,1,0,0,0,0,0,0,0,0,0
18882,1850000.0,1900.0,4,4.0,1.0,7.0,4.0,3071.0,746.0,0,0,1,0,0,0,0,0,0,0
18885,607000.0,2015.0,4,4.0,2.0,18.4,2.0,3029.0,350.0,0,0,0,0,0,0,1,0,0,0
18886,611000.0,2014.0,4,4.0,2.0,18.4,2.0,3029.0,510.0,0,0,0,0,0,0,1,0,0,0
18887,557500.0,2006.0,3,3.0,2.0,18.4,2.0,3029.0,560.0,0,0,0,0,0,0,1,0,0,0
18889,1075000.0,2009.0,5,5.0,2.0,29.3,3.0,3158.0,1993.0,0,1,0,0,0,0,0,0,0,0
18890,1371000.0,2000.0,5,5.0,2.0,14.7,2.0,3152.0,911.0,1,0,0,0,0,0,0,0,0,0
18893,470000.0,1975.0,3,3.0,1.0,14.7,2.0,3030.0,560.0,0,0,0,0,0,0,1,0,0,0
18895,1580000.0,1986.0,4,4.0,2.0,16.7,2.0,3150.0,855.0,0,0,0,0,1,0,0,0,0,0
18899,620000.0,2015.0,4,4.0,2.0,25.5,2.0,3750.0,391.0,0,0,1,0,0,0,0,0,0,0
18901,1025000.0,1980.0,5,5.0,2.0,10.4,3.0,3042.0,764.0,0,0,0,0,0,0,1,0,0,0
18902,631000.0,1980.0,3,3.0,1.0,24.7,1.0,3175.0,557.0,0,0,0,0,1,0,0,0,0,0
18903,650000.0,1950.0,3,3.0,1.0,26.0,1.0,3137.0,623.0,1,0,0,0,0,0,0,0,0,0
18904,935000.0,1992.0,5,5.0,3.0,23.3,2.0,3180.0,528.0,1,0,0,0,0,0,0,0,0,0
18906,760000.0,1963.0,3,3.0,1.0,35.4,1.0,3198.0,671.0,0,0,0,0,1,0,0,0,0,0
18907,430000.0,1990.0,3,3.0,2.0,44.2,2.0,3756.0,683.0,0,0,0,1,0,0,0,0,0,0
18908,975000.0,1980.0,4,4.0,2.0,14.7,2.0,3152.0,642.0,1,0,0,0,0,0,0,0,0,0
18910,775000.0,2008.0,4,4.0,2.0,19.6,2.0,3076.0,617.0,0,0,1,0,0,0,0,0,0,0
18912,625000.0,1970.0,3,3.0,1.0,38.0,1.0,3199.0,616.0,0,0,0,0,1,0,0,0,0,0
18918,975000.0,2017.0,3,3.0,2.0,10.4,1.0,3042.0,303.0,0,0,0,0,0,0,1,0,0,0
18919,891000.0,2017.0,3,3.0,2.0,10.4,2.0,3042.0,314.0,0,0,0,0,0,0,1,0,1,0
18922,2420000.0,1962.0,4,4.0,2.0,5.7,3.0,3078.0,1134.0,0,0,1,0,0,0,0,0,0,0
18925,700000.0,1975.0,3,3.0,1.0,9.4,2.0,3025.0,441.0,0,0,0,0,0,0,1,0,0,0
18926,624000.0,1970.0,4,4.0,1.0,12.8,4.0,3022.0,601.0,0,0,0,0,0,0,1,0,0,0
18927,1050000.0,1910.0,3,3.0,1.0,4.3,1.0,3032.0,272.0,0,0,0,0,0,0,1,0,0,0
18928,2850500.0,2013.0,5,5.0,2.0,10.2,2.0,3147.0,697.0,0,0,0,0,0,1,0,0,0,0
18930,1095000.0,2012.0,3,3.0,2.0,21.5,1.0,3195.0,284.0,0,0,0,0,1,0,0,0,1,0
18935,2800000.0,1935.0,5,5.0,2.0,7.9,2.0,3103.0,1105.0,0,0,0,0,0,1,0,0,0,0
18936,2360000.0,1930.0,5,5.0,2.0,7.9,3.0,3103.0,678.0,0,0,0,0,0,1,0,0,0,0
18938,2140000.0,1910.0,4,4.0,2.0,7.9,3.0,3103.0,525.0,0,0,0,0,0,1,0,0,0,0
18939,1190000.0,2017.0,4,4.0,2.0,9.7,2.0,3104.0,260.0,0,0,0,0,0,1,0,0,1,0
18941,2255000.0,2013.0,4,4.0,2.0,9.7,2.0,3104.0,576.0,0,0,0,0,0,1,0,0,0,0
18942,1905000.0,1935.0,4,4.0,2.0,9.7,2.0,3104.0,823.0,0,0,0,0,0,1,0,0,0,0
18943,1820000.0,2010.0,4,4.0,2.0,17.3,3.0,3193.0,353.0,0,0,0,0,0,1,0,0,1,0
18944,1645000.0,2006.0,4,4.0,2.0,17.3,2.0,3193.0,646.0,0,0,0,0,0,1,0,0,0,0
18945,1674000.0,1928.0,3,3.0,1.0,17.3,2.0,3193.0,759.0,0,0,0,0,0,1,0,0,0,0
18948,1880000.0,1950.0,4,4.0,3.0,17.3,4.0,3193.0,689.0,0,0,0,0,0,1,0,0,0,0
18952,1350000.0,2002.0,3,3.0,2.0,11.4,1.0,3204.0,359.0,0,0,0,0,0,1,0,0,1,0
18954,1300000.0,1930.0,4,4.0,2.0,11.4,1.0,3204.0,587.0,0,0,0,0,0,1,0,0,0,0
18958,1282000.0,2014.0,4,4.0,3.0,13.8,2.0,3165.0,354.0,0,0,0,0,0,1,0,0,1,0
18960,1180000.0,1950.0,3,3.0,1.0,13.8,2.0,3165.0,666.0,0,0,0,0,0,1,0,0,0,0
18961,1669000.0,2013.0,5,5.0,3.0,13.8,2.0,3165.0,400.0,0,0,0,0,0,1,0,0,0,0
18962,1146000.0,1960.0,3,3.0,1.0,13.8,1.0,3165.0,595.0,0,0,0,0,0,1,0,0,0,0
18963,1980000.0,2000.0,4,4.0,2.0,17.3,1.0,3193.0,550.0,0,0,0,0,0,1,0,0,0,0
18967,1400000.0,1960.0,4,4.0,2.0,13.4,1.0,3130.0,560.0,1,0,0,0,0,0,0,0,0,0
18969,2128888.0,1945.0,4,4.0,3.0,10.9,2.0,3128.0,686.0,1,0,0,0,0,0,0,0,0,0
18970,801500.0,1950.0,3,3.0,1.0,8.6,1.0,3019.0,603.0,0,0,0,0,0,0,1,0,0,0
18971,1925000.0,1920.0,3,3.0,2.0,10.5,2.0,3186.0,545.0,0,0,0,0,0,1,0,0,0,0
18973,1826000.0,1910.0,3,3.0,1.0,10.5,1.0,3186.0,468.0,0,0,0,0,0,1,0,0,0,0
18974,1250000.0,1920.0,2,2.0,1.0,10.5,0.0,3186.0,199.0,0,0,0,0,0,1,0,0,0,0
18976,2300000.0,1890.0,4,4.0,2.0,10.5,1.0,3186.0,393.0,0,0,0,0,0,1,0,0,0,0
18977,1840000.0,1930.0,4,4.0,2.0,10.3,2.0,3187.0,612.0,0,0,0,0,0,1,0,0,0,0
18981,2500000.0,1956.0,4,4.0,2.0,10.3,2.0,3187.0,598.0,0,0,0,0,0,1,0,0,0,0
18982,2070000.0,1950.0,4,4.0,2.0,10.3,2.0,3187.0,602.0,0,0,0,0,0,1,0,0,0,0
18984,2500000.0,1920.0,5,5.0,3.0,10.3,2.0,3187.0,651.0,0,0,0,0,0,1,0,0,0,0
18988,711000.0,1960.0,2,2.0,1.0,14.0,2.0,3047.0,711.0,0,0,1,0,0,0,0,0,0,0
18989,653000.0,1970.0,3,3.0,1.0,14.0,0.0,3047.0,647.0,0,0,1,0,0,0,0,0,0,0
18990,407500.0,1960.0,3,3.0,1.0,14.0,1.0,3047.0,237.0,0,0,1,0,0,0,0,0,0,0
18991,560000.0,1960.0,4,4.0,1.0,14.0,2.0,3047.0,604.0,0,0,1,0,0,0,0,0,0,0
18992,1500000.0,1940.0,4,4.0,2.0,5.2,1.0,3056.0,373.0,0,0,1,0,0,0,0,0,0,0
18997,1160000.0,1910.0,3,3.0,1.0,5.2,1.0,3056.0,262.0,0,0,1,0,0,0,0,0,0,0
18998,1661000.0,1920.0,4,4.0,2.0,5.2,1.0,3056.0,412.0,0,0,1,0,0,0,0,0,0,0
19001,1250000.0,1890.0,3,3.0,1.0,5.2,2.0,3055.0,316.0,0,0,1,0,0,0,0,0,0,0
19003,1345000.0,1925.0,3,3.0,1.0,5.2,0.0,3055.0,366.0,0,0,1,0,0,0,0,0,0,0
19005,1310000.0,2018.0,4,4.0,3.0,10.8,2.0,3105.0,358.0,1,0,0,0,0,0,0,0,0,0
19008,1461000.0,1945.0,3,3.0,1.0,10.4,1.0,3125.0,674.0,0,0,0,0,0,1,0,0,0,0
19009,1388000.0,1960.0,3,3.0,1.0,10.4,2.0,3125.0,772.0,0,0,0,0,0,1,0,0,0,0
19012,1290000.0,2003.0,4,4.0,2.0,14.7,2.0,3151.0,466.0,1,0,0,0,0,0,0,0,0,0
19013,1140000.0,1976.0,3,3.0,1.0,14.7,2.0,3151.0,585.0,1,0,0,0,0,0,0,0,0,0
19014,1177000.0,1979.0,3,3.0,2.0,14.7,2.0,3151.0,608.0,1,0,0,0,0,0,0,0,0,0
19015,2175000.0,1930.0,4,4.0,2.0,7.7,3.0,3124.0,616.0,0,0,0,0,0,1,0,0,0,0
19017,2200000.0,1950.0,4,4.0,2.0,7.7,4.0,3124.0,944.0,0,0,0,0,0,1,0,0,0,0
19018,2175000.0,1930.0,4,4.0,2.0,7.7,2.0,3124.0,701.0,0,0,0,0,0,1,0,0,0,0
19019,1065000.0,1880.0,2,2.0,1.0,3.5,0.0,3054.0,96.0,0,0,1,0,0,0,0,0,0,0
19020,562500.0,1991.0,4,4.0,2.0,34.9,2.0,3201.0,670.0,0,0,0,0,1,0,0,0,0,0
19021,510000.0,1970.0,3,3.0,1.0,34.9,2.0,3201.0,615.0,0,0,0,0,1,0,0,0,0,0
19022,550000.0,1998.0,3,3.0,2.0,34.9,2.0,3201.0,509.0,0,0,0,0,1,0,0,0,0,0
19024,1530000.0,1950.0,3,3.0,2.0,8.7,1.0,3162.0,297.0,0,0,0,0,0,1,0,0,0,0
19026,1101000.0,1943.0,2,2.0,1.0,8.7,2.0,3162.0,347.0,0,0,0,0,0,1,0,0,0,0
19028,1300000.0,1960.0,3,3.0,1.0,11.7,2.0,3148.0,690.0,0,0,0,0,0,1,0,0,0,0
19030,875000.0,2017.0,3,3.0,2.0,17.9,1.0,3192.0,163.0,0,0,0,0,0,1,0,0,1,0
19037,857000.0,1900.0,2,2.0,1.0,6.7,1.0,3058.0,236.0,0,0,1,0,0,0,0,0,0,0
19041,550000.0,1950.0,4,4.0,2.0,17.4,2.0,3048.0,605.0,0,0,1,0,0,0,0,0,0,0
19042,750000.0,2009.0,4,4.0,2.0,20.6,2.0,3064.0,544.0,0,0,1,0,0,0,0,0,0,0
19043,530000.0,2013.0,3,3.0,2.0,20.6,2.0,3064.0,375.0,0,0,1,0,0,0,0,0,0,0
19044,540000.0,1990.0,3,3.0,1.0,20.6,2.0,3064.0,649.0,0,0,1,0,0,0,0,0,0,0
19045,619500.0,2014.0,4,4.0,2.0,20.6,2.0,3064.0,431.0,0,0,1,0,0,0,0,0,0,0
19048,430000.0,2011.0,3,3.0,2.0,20.6,1.0,3064.0,150.0,0,0,1,0,0,0,0,0,1,0
19050,1220000.0,2009.0,4,4.0,2.0,23.0,2.0,3136.0,1068.0,1,0,0,0,0,0,0,0,0,0
19051,676000.0,1965.0,3,3.0,1.0,23.0,1.0,3136.0,773.0,1,0,0,0,0,0,0,0,0,0
19052,434000.0,1960.0,3,3.0,1.0,14.0,2.0,3047.0,615.0,0,0,1,0,0,0,0,0,0,0
19054,690000.0,1975.0,3,3.0,2.0,24.7,2.0,3175.0,540.0,0,0,0,0,1,0,0,0,0,0
19055,850000.0,1999.0,4,4.0,2.0,24.7,2.0,3175.0,553.0,0,0,0,0,1,0,0,0,0,0
19056,545000.0,2009.0,4,4.0,2.0,14.8,2.0,3023.0,401.0,0,0,0,0,0,0,1,0,0,0
19057,1100000.0,2004.0,4,4.0,2.0,21.8,2.0,3089.0,754.0,0,0,0,1,0,0,0,0,0,0
19060,883500.0,1980.0,4,4.0,2.0,22.2,2.0,3172.0,556.0,0,0,0,0,1,0,0,0,0,0
19061,900000.0,1970.0,3,3.0,2.0,22.2,2.0,3172.0,572.0,0,0,0,0,1,0,0,0,0,0
19062,870000.0,1975.0,3,3.0,2.0,22.2,3.0,3172.0,532.0,0,0,0,0,1,0,0,0,0,0
19063,880000.0,1970.0,3,3.0,2.0,22.2,2.0,3172.0,531.0,0,0,0,0,1,0,0,0,0,0
19065,1610000.0,1960.0,3,3.0,1.0,14.3,0.0,3109.0,728.0,1,0,0,0,0,0,0,0,0,0
19067,537000.0,2014.0,3,3.0,2.0,25.9,2.0,3754.0,319.0,0,0,0,1,0,0,0,0,0,0
19068,530000.0,2010.0,3,3.0,2.0,25.9,2.0,3754.0,368.0,0,0,0,1,0,0,0,0,0,0
19069,970000.0,2012.0,6,6.0,3.0,25.9,2.0,3754.0,518.0,0,0,0,1,0,0,0,0,0,0
19074,2200000.0,1925.0,4,4.0,2.0,7.2,1.0,3185.0,408.0,0,0,0,0,0,1,0,0,0,0
19075,2100000.0,1890.0,3,3.0,2.0,7.2,1.0,3185.0,346.0,0,0,0,0,0,1,0,0,0,0
19076,2235000.0,1890.0,3,3.0,2.0,7.2,2.0,3185.0,520.0,0,0,0,0,0,1,0,0,0,0
19078,1135000.0,1992.0,4,4.0,2.0,18.0,3.0,3095.0,1046.0,1,0,0,0,0,0,0,0,0,0
19081,1920000.0,1930.0,4,4.0,3.0,7.2,2.0,3184.0,339.0,0,0,0,0,0,1,0,0,0,0
19082,2450000.0,1928.0,3,3.0,2.0,7.2,3.0,3184.0,548.0,0,0,0,0,0,1,0,0,0,0
19083,1090000.0,2001.0,4,4.0,3.0,28.5,2.0,3802.0,581.0,0,0,0,0,1,0,0,0,0,0
19084,600000.0,2010.0,3,3.0,2.0,19.6,2.0,3076.0,461.0,0,0,1,0,0,0,0,0,0,0
19086,670000.0,2001.0,5,5.0,2.0,19.6,2.0,3076.0,612.0,0,0,1,0,0,0,0,0,0,0
19087,1725000.0,1960.0,3,3.0,1.0,7.5,2.0,3040.0,607.0,0,0,0,0,0,0,1,0,0,0
19090,1500000.0,1950.0,4,4.0,2.0,7.5,4.0,3040.0,810.0,0,0,0,0,0,0,1,0,0,0
19091,818000.0,1990.0,3,3.0,1.0,7.5,1.0,3040.0,233.0,0,0,0,0,0,0,1,0,0,1
19092,1556000.0,2016.0,5,5.0,3.0,7.5,2.0,3040.0,334.0,0,0,0,0,0,0,1,0,0,0
19093,750000.0,1960.0,3,3.0,2.0,13.1,2.0,3060.0,689.0,0,0,1,0,0,0,0,0,0,0
19095,740000.0,1960.0,3,3.0,2.0,13.1,1.0,3060.0,595.0,0,0,1,0,0,0,0,0,0,0
19097,600000.0,1960.0,3,3.0,1.0,13.1,2.0,3060.0,603.0,0,0,1,0,0,0,0,0,0,0
19100,1780000.0,1890.0,4,4.0,2.0,3.6,1.0,3068.0,150.0,0,0,1,0,0,0,0,0,0,0
19102,1850000.0,1910.0,4,4.0,2.0,3.6,3.0,3068.0,406.0,0,0,1,0,0,0,0,0,0,0
19110,940000.0,2017.0,4,4.0,3.0,45.9,2.0,3437.0,1011.0,0,0,0,1,0,0,0,0,0,0
19117,772000.0,1955.0,4,4.0,1.0,11.2,4.0,3046.0,590.0,0,0,1,0,0,0,0,0,0,0
19119,810000.0,1990.0,3,3.0,1.0,16.1,2.0,3088.0,720.0,0,0,1,0,0,0,0,0,0,0
19120,890000.0,1960.0,4,4.0,2.0,16.1,2.0,3088.0,665.0,0,0,1,0,0,0,0,0,0,0
19121,968000.0,1980.0,6,6.0,4.0,16.1,2.0,3088.0,705.0,0,0,1,0,0,0,0,0,0,0
19122,755000.0,1970.0,3,3.0,2.0,16.1,2.0,3088.0,674.0,0,0,1,0,0,0,0,0,0,0
19126,640000.0,2016.0,4,4.0,2.0,20.4,2.0,3059.0,448.0,0,0,1,0,0,0,0,0,0,0
19128,787000.0,1950.0,4,4.0,2.0,11.2,1.0,3046.0,583.0,0,0,1,0,0,0,0,0,0,0
19135,2350000.0,1890.0,4,4.0,2.0,5.3,3.0,3122.0,723.0,0,0,0,0,0,1,0,0,0,0
19138,1540000.0,2012.0,4,4.0,2.0,21.3,3.0,3135.0,866.0,1,0,0,0,0,0,0,0,0,0
19140,1160000.0,1985.0,3,3.0,2.0,21.3,2.0,3135.0,768.0,1,0,0,0,0,0,0,0,0,0
19143,740000.0,1998.0,5,4.0,3.0,18.0,2.0,3037.0,720.0,0,0,0,0,0,0,1,0,0,0
19144,620000.0,2002.0,3,3.0,2.0,18.4,2.0,3029.0,571.0,0,0,0,0,0,0,1,0,0,0
19146,691000.0,1986.0,3,3.0,1.0,18.4,6.0,3029.0,709.0,0,0,0,0,0,0,1,0,0,0
19149,630000.0,1990.0,3,3.0,2.0,18.4,6.0,3029.0,548.0,0,0,0,0,0,0,1,0,0,0
19150,531000.0,1985.0,3,3.0,1.0,18.4,0.0,3029.0,537.0,0,0,0,0,0,0,1,0,0,0
19151,600500.0,2000.0,4,4.0,2.0,18.4,2.0,3029.0,545.0,0,0,0,0,0,0,1,0,0,0
19152,1950000.0,1925.0,4,4.0,2.0,7.8,0.0,3079.0,650.0,1,0,0,0,0,0,0,0,0,0
19153,2579500.0,2000.0,4,4.0,3.0,7.8,3.0,3079.0,640.0,1,0,0,0,0,0,0,0,0,0
19154,1490000.0,1939.0,2,2.0,1.0,7.8,1.0,3079.0,563.0,1,0,0,0,0,0,0,0,0,0
19155,1930000.0,1950.0,4,4.0,2.0,7.8,2.0,3079.0,605.0,1,0,0,0,0,0,0,0,0,0
19156,600000.0,1990.0,4,4.0,2.0,14.0,4.0,3047.0,905.0,0,0,1,0,0,0,0,0,0,0
19157,800000.0,1990.0,4,4.0,2.0,14.0,2.0,3021.0,526.0,0,0,0,0,0,0,1,0,0,0
19159,1011000.0,1970.0,3,3.0,1.0,11.7,2.0,3033.0,536.0,0,0,0,0,0,0,1,0,0,0
19160,1070000.0,1980.0,4,4.0,2.0,11.7,3.0,3033.0,648.0,0,0,0,0,0,0,1,0,0,0
19162,1390000.0,1891.0,3,3.0,2.0,3.4,0.0,3031.0,146.0,0,0,1,0,0,0,0,0,0,0
19163,2280000.0,1899.0,4,4.0,2.0,5.4,1.0,3101.0,715.0,0,0,0,0,0,1,0,0,0,0
19165,2695000.0,2010.0,4,4.0,3.0,5.4,2.0,3101.0,369.0,0,0,0,0,0,1,0,0,0,0
19169,565000.0,2004.0,4,4.0,2.0,31.7,2.0,3337.0,897.0,0,0,0,1,0,0,0,0,0,0
19170,690000.0,1991.0,5,5.0,3.0,41.0,3.0,3910.0,660.0,0,1,0,0,0,0,0,0,0,0
19173,857500.0,1973.0,3,3.0,2.0,14.6,1.0,3093.0,417.0,1,0,0,0,0,0,0,0,0,0
19174,530000.0,1970.0,1,1.0,1.0,14.6,1.0,3093.0,380.0,1,0,0,0,0,0,0,0,1,0
19176,3800000.0,1915.0,4,4.0,2.0,5.9,2.0,3144.0,786.0,0,0,0,0,0,1,0,0,0,0
19177,1400000.0,2015.0,4,4.0,3.0,8.4,2.0,3145.0,328.0,0,0,0,0,0,1,0,0,1,0
19178,2260000.0,1925.0,5,5.0,2.0,8.4,3.0,3145.0,650.0,0,0,0,0,0,1,0,0,0,0
19180,1455000.0,1890.0,2,2.0,1.0,8.4,1.0,3145.0,293.0,0,0,0,0,0,1,0,0,0,0
19181,3680000.0,1889.0,4,4.0,3.0,8.4,4.0,3145.0,778.0,0,0,0,0,0,1,0,0,0,0
19182,2325000.0,1920.0,4,4.0,2.0,8.4,3.0,3145.0,659.0,0,0,0,0,0,1,0,0,0,0
19184,700000.0,2008.0,2,2.0,1.0,8.4,1.0,3145.0,71.0,0,0,0,0,0,1,0,0,1,0
19185,2100000.0,2008.0,4,4.0,3.0,8.4,3.0,3145.0,569.0,0,0,0,0,0,1,0,0,0,0
19189,1270000.0,1970.0,4,4.0,1.0,20.0,4.0,3194.0,540.0,0,0,0,0,1,0,0,0,0,0
19190,606000.0,2010.0,3,3.0,2.0,25.9,2.0,3754.0,376.0,0,0,1,0,0,0,0,0,0,0
19193,3150000.0,1890.0,4,4.0,2.0,3.0,4.0,3206.0,183.0,0,0,0,0,0,1,0,0,0,0
19194,530500.0,2000.0,3,3.0,1.0,17.9,2.0,3082.0,269.0,0,0,1,0,0,0,0,0,0,0
19196,722000.0,1992.0,3,3.0,2.0,17.9,2.0,3082.0,606.0,0,0,1,0,0,0,0,0,0,0
19197,615000.0,1990.0,3,3.0,1.0,17.9,1.0,3082.0,529.0,0,0,1,0,0,0,0,0,0,0
19198,800000.0,1986.0,4,4.0,2.0,17.9,4.0,3082.0,579.0,0,0,1,0,0,0,0,0,0,0
19199,2320000.0,1880.0,3,3.0,3.0,10.2,0.0,3127.0,1126.0,1,0,0,0,0,0,0,0,0,0
19201,1210000.0,1950.0,3,3.0,1.0,6.2,2.0,3039.0,355.0,0,0,0,0,0,0,1,0,0,0
19202,2025000.0,1990.0,4,4.0,2.0,6.2,2.0,3039.0,791.0,0,0,0,0,0,0,1,0,0,0
19204,1250000.0,2012.0,3,3.0,2.0,6.2,2.0,3039.0,246.0,0,0,0,0,0,0,1,0,0,0
19205,620000.0,1980.0,3,3.0,1.0,26.5,2.0,3138.0,399.0,0,1,0,0,0,0,0,0,0,0
19206,1300000.0,1985.0,5,5.0,3.0,21.5,2.0,3195.0,533.0,0,0,0,0,1,0,0,0,0,0
19208,1330000.0,1951.0,3,3.0,1.0,14.2,1.0,3149.0,728.0,1,0,0,0,0,0,0,0,0,0
19210,880000.0,1970.0,3,3.0,2.0,18.8,2.0,3170.0,652.0,0,0,0,0,1,0,0,0,0,0
19212,1110000.0,1920.0,2,2.0,1.0,6.2,1.0,3015.0,301.0,0,0,0,0,0,0,1,0,0,0
19213,1465000.0,1980.0,4,4.0,2.0,6.2,2.0,3015.0,605.0,0,0,0,0,0,0,1,0,0,0
19215,1420000.0,1950.0,4,4.0,2.0,6.2,2.0,3015.0,470.0,0,0,0,0,0,0,1,0,0,0
19216,1275000.0,1950.0,2,2.0,1.0,10.4,1.0,3042.0,650.0,0,0,0,0,0,0,1,0,0,0
19218,1680000.0,1910.0,3,3.0,2.0,5.3,1.0,3070.0,276.0,0,0,1,0,0,0,0,0,0,0
19219,1235000.0,1920.0,2,2.0,1.0,5.3,0.0,3070.0,303.0,0,0,1,0,0,0,0,0,0,0
19220,836000.0,1950.0,3,3.0,2.0,15.4,2.0,3131.0,423.0,1,0,0,0,0,0,0,0,0,0
19221,1546000.0,1920.0,4,4.0,2.0,12.3,2.0,3166.0,541.0,0,0,0,0,0,1,0,0,0,0
